LG_ST_Code,State,LG_DT_Code,District,Pincode,RegistrationDate,EnterpriseName,CommunicationAddress,Activities
15,MIZORAM,263,KOLASIB,796091.0,21/12/2021,Zozo Chawhmeh Dawr,"Kualmawi, NLUP Building, Kualmawi, Kualmawi, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""47810"",""Description"":""Retail sale via stalls and markets of food, beverages and tobacco products""}]"
15,MIZORAM,263,KOLASIB,796081.0,16/09/2021,KT Collection,"Venglai, Hmasawni Building, Venglai, Venglai, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""14105"",""Description"":""Custom tailoring""}]"
15,MIZORAM,263,KOLASIB,796081.0,15/11/2021,Ananda Online Shopping,"1, ICAR Road, Vengthar, 1, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""47820"",""Description"":""Retail sale via stalls and markets of textiles, clothing and footwear""}]"
15,MIZORAM,263,KOLASIB,796081.0,25/11/2022,NUI & PEK PEK RESTAURANT,"Hmar veng, Hmar veng, Hmar veng, Hmar veng, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""56101"",""Description"":""Restaurants without bars""}]"
15,MIZORAM,263,KOLASIB,796070.0,03/02/2023,J & T VARIETY STORE,"KAWNPUI VENGLAI, NEAR 1ST IR BATTALLION ROAD, KAWNPUI, KAWNPUI VENGLAI, NORTH THINGDAWL, KAWNPUI","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
15,MIZORAM,263,KOLASIB,796081.0,10/11/2023,LALHMACHHUANA,"Hno.151, Diakkawn 1, Diakkawn 1, Hno.151, Kolasib, Kolasib","[{""NIC5DigitId"":""74209"",""Description"":""Other photographic activities""}]"
15,MIZORAM,263,KOLASIB,796081.0,16/11/2023,Avec Toi Patisserie,"HNo. 34 A, Avec Toi Patisserie, Parkkawn, HNo. 34 A, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""47214"",""Description"":""Retail sale of bakery products, dairy products and eggs""}]"
15,MIZORAM,263,KOLASIB,796001.0,25/10/2023,RINAWMI VARIETY,"17, RCC, RENGTEKAWN, 17, KOLASIB, MIZORAM","[{""NIC5DigitId"":""10795"",""Description"":""Grinding and processing of spices""}]"
15,MIZORAM,263,KOLASIB,796081.0,12/10/2020,LILY PMU STUDIO,"PJT 26/1, PROJECT VENG, HIGHWAY STREET, PJT 26/1, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""96020"",""Description"":""Hairdressing and other beauty treatment""}]"
15,MIZORAM,263,KOLASIB,796081.0,14/11/2023,Margaret Ruolsangpui Thiek,"New Diakkawn, New Diakkawn, New Diakkawn, New Diakkawn, Kolasib, Kolasib","[{""NIC5DigitId"":""45300"",""Description"":""Sale of motor vehicle parts and accessories""}]"
15,MIZORAM,263,KOLASIB,796081.0,26/02/2024,Muanzova Carpentry,"67, Venglai East, Venglai East, 67, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""16102"",""Description"":""Manufacture of unassembled wooden flooring including parquet flooring""}]"
15,MIZORAM,263,KOLASIB,796081.0,30/08/2023,Chhetri Enterprise,"23, Tuithaveng, Tuithaveng, 23, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""82990"",""Description"":""Other business support service activities n.e.c.""}]"
15,MIZORAM,263,KOLASIB,796081.0,04/09/2021,RM MUSHROOMS,"VL B-111, RM Mushroom, Near Presbyterian Church, VL B-111, BILKHAWC 8 LIR, Kolasib","[{""NIC5DigitId"":""01612"",""Description"":""Operation of agricultural irrigation equipment""}]"
15,MIZORAM,263,KOLASIB,796081.0,29/08/2023,FAKI DAWR,"DKN-88, PC VANLALSAWMA BUILDING, DIAKKAWN-II, DKN-88, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
15,MIZORAM,263,KOLASIB,796081.0,03/08/2023,EMERICK RESTAURANT,"Venglai, Venglai, Venglai, Venglai, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""56101"",""Description"":""Restaurants without bars""}]"
15,MIZORAM,263,KOLASIB,796081.0,27/07/2023,LALDINSANGI,"173, BETHLEHEM VENG, BETHLEHEM VENG, 173, BILKHAWTHLIR, BAIRABI","[{""NIC5DigitId"":""47722"",""Description"":""Retail sale of perfumery and cosmetic articles""}]"
15,MIZORAM,263,KOLASIB,796081.0,05/09/2023,ENGI DAWR,"EVC-1A, Rohmingthanga Building, Near P&E Office, EVC-1A, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""47211"",""Description"":""Retail sale of cereals and pulses, tea, coffee, spices and flour""}]"
15,MIZORAM,263,KOLASIB,796081.0,05/09/2023,LC HLIMA HMAR,"Saidan, Saidan, Saidan, Saidan, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""52219"",""Description"":""Other land transport services n.e.c""}]"
15,MIZORAM,263,KOLASIB,796070.0,30/11/2023,TE-I DAWR,"102, Kawnpui, Vengthar, 102, North Thingdawl, Kolasib","[{""NIC5DigitId"":""96010"",""Description"":""Washing and (dry-) cleaning of textile and fur products""}]"
15,MIZORAM,263,KOLASIB,796081.0,29/11/2023,AJS WOOD WORKS(PROP.LALNGHAKI),"139, LALNGHAKI, VENGTHAR, 139, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""16221"",""Description"":""Manufacture of structural wooden goods [intended to be used primarily in the construction industry such as beams, rafters, roof struts, glue-laminated and metal connected, prefabricated wooden roof trusses, doors, windows, shutters and their frames, whether or not containing metal fittings, stairs, railings, wooden beadings and mouldings, shingles and shakes etc.]""}]"
15,MIZORAM,263,KOLASIB,796081.0,12/10/2023,CHHAJERUNG,"55, VENGTHAR, MEIDUM, 55, BILKHAWTHLIR, MEIDUM","[{""NIC5DigitId"":""47211"",""Description"":""Retail sale of cereals and pulses, tea, coffee, spices and flour""}]"
15,MIZORAM,263,KOLASIB,796081.0,17/10/2023,Marcus Motors,"VL/F-13, VANLALSIAMA BUILDING, AOC VENG SILCHAR ROAD, VL/F-13, BIKLHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""46909"",""Description"":""Other non-specialised wholesale trade n.e.c.""}]"
15,MIZORAM,263,KOLASIB,796081.0,30/01/2024,JEJE'S BEAUTY SALON AND SPA,"Venglai, Venglai, Venglai, Venglai, Thingdawl, Kolasib","[{""NIC5DigitId"":""96020"",""Description"":""Hairdressing and other beauty treatment""}]"
15,MIZORAM,263,KOLASIB,796081.0,30/08/2023,HT WORKSHOP,"New Builum, New Builum, New Builum, New Builum, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
15,MIZORAM,263,KOLASIB,796101.0,29/08/2023,Zote Funiture Work,"1, Zalen Veng, Zalen Veng, 1, Bilkhawthlir, Vairengte","[{""NIC5DigitId"":""31009"",""Description"":""Manufacture of other furniture n.e.c.""}]"
15,MIZORAM,263,KOLASIB,796081.0,31/08/2023,NGAIHI STORE,"NEAR TITESENA HALL, VENGLAI, VENGLAI, NEAR TITESENA HALL, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
15,MIZORAM,263,KOLASIB,796101.0,22/12/2023,Muani Enterprise,"Aizawl Road, Aizawl Road, Aizawl Road, Aizawl Road, North Thingdawl, Vairengte","[{""NIC5DigitId"":""46692"",""Description"":""Wholesale of fertilizers and agrochemical products""}]"
15,MIZORAM,263,KOLASIB,796070.0,07/09/2023,Mariena Enterprise,"117, Mual Veng, Bukpui, 117, Tuirial, Aizawl","[{""NIC5DigitId"":""56291"",""Description"":""Activities of food service contractors (e.g. for transportation companies)""}]"
15,MIZORAM,263,KOLASIB,796081.0,29/11/2023,LALTHASIAMA,"TUITHA VENG, LALDINPUIA, HMARVENG, TUITHA VENG, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""96098"",""Description"":""General household maintenance activities like grooming of the floor, dusting, cleaning of utensils etc.""}]"
15,MIZORAM,263,KOLASIB,796101.0,02/08/2023,Hmangaihtei Fashion Corner,"1, Kawngthar, Kawngthar, 1, Bilkhawthlir, Vairengte","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
15,MIZORAM,263,KOLASIB,796070,14/12/2020,Jenny handicraft,"V 31, Thangchhuana Building, Venglai, V 31, Thingdawl Block, Kawnpui","[{""NIC5DigitId"":""16294"",""Description"":""Manufacture of various articles made of bamboo, cane and grass""}]"
15,MIZORAM,263,KOLASIB,796081.0,07/06/2021,JD FLORALS,"177, Tumpui, Tumpui, 177, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""73100"",""Description"":""Advertising""}]"
15,MIZORAM,263,KOLASIB,796081.0,17/06/2021,Puii Fish Vendoring,"Diakkawn, Diakkawn Bazar, Diakkawn, Diakkawn, Thingdawl, Kolasib","[{""NIC5DigitId"":""75000"",""Description"":""Veterinary activities""}]"
15,MIZORAM,263,KOLASIB,796001.0,06/07/2021,M/s. King Spices,"C-89/I, Lal Pekhlua, VL Rawna Road, C-89/I, Tlangnuam, Aizawl","[{""NIC5DigitId"":""10795"",""Description"":""Grinding and processing of spices""}]"
15,MIZORAM,263,KOLASIB,796082.0,26/02/2021,MOI MOI STORE,"THINGDAWL, THINGDAWL, AIZAWL ROAD, THINGDAWL, THINGDAWL, KOLASIB","[{""NIC5DigitId"":""96098"",""Description"":""General household maintenance activities like grooming of the floor, dusting, cleaning of utensils etc.""}]"
15,MIZORAM,263,KOLASIB,796081.0,13/01/2021,AR EL AGENCY,"kolasib venglai, AR EL Building, venglai near main road, kolasib venglai, venglai, AIZAWL","[{""NIC5DigitId"":""74909"",""Description"":""Other professional, scientific and technical activities n.e.c.""}]"
15,MIZORAM,263,KOLASIB,796081.0,19/03/2022,TIMOTHY MEDICAL STORE,"NEW DIAKKAWN, NEW DIAKKAWN, NEW DIAKKAWN, NEW DIAKKAWN, NEW DIAKKAWN, KOLASIB","[{""NIC5DigitId"":""46497"",""Description"":""Wholesale of pharmaceutical and medical goods""}]"
15,MIZORAM,263,KOLASIB,796081.0,22/06/2023,REALITYX STUDIO,"KOLASIB, KOLASIB, KOLASIB, KOLASIB, KOLASIB, KOLASIB","[{""NIC5DigitId"":""74209"",""Description"":""Other photographic activities""}]"
15,MIZORAM,263,KOLASIB,796091.0,17/01/2024,NOREEN COSMETICS,"12, NOREEN, KUALMAWI, 12, BILKHAWTHLIR RD BLOCK, AIZAWL","[{""NIC5DigitId"":""47722"",""Description"":""Retail sale of perfumery and cosmetic articles""}]"
15,MIZORAM,263,KOLASIB,796070.0,18/11/2023,HLUHLU DRUG STORE,"KAWNPUI VENGLAI, ABOVE SBI KAWNPUI BRANCH, VENGLAI, KAWNPUI VENGLAI, KAWNPUI, KAWNPUI","[{""NIC5DigitId"":""47721"",""Description"":""Retail sale of pharmaceuticals, medical and orthopaedic goods and toilet articles""}]"
15,MIZORAM,263,KOLASIB,796081.0,28/02/2022,C VANLALSAWMA,"Pickup stand, Yma zawlbuk, Venglai E, Pickup stand, Venglai E, Kolasib","[{""NIC5DigitId"":""49229"",""Description"":""Other non urban passenger land transport n.e.c.""}]"
15,MIZORAM,263,KOLASIB,796081.0,07/10/2023,Tlungtei Hotel,"A-39, Lalnuntluangi, Near police station, A-39, Kolasib, kolasib","[{""NIC5DigitId"":""55101"",""Description"":""Hotels and Motels, inns, resorts providing short term lodging facilities; includes accommodation in house boats""}]"
15,MIZORAM,263,KOLASIB,796081.0,27/09/2021,WALDO GROCERY STORE,"1st Floor, VANNEIHPUII BUILDING, TUMPUI VENG, 1st Floor, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""10796"",""Description"":""Manufacture of papads, appalam and similar food products""}]"
15,MIZORAM,263,KOLASIB,796081.0,13/12/2021,JOSHUA FABRICATION,"Venglai, Venglai, Kolasib, Venglai, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""81100"",""Description"":""Combined facilities support activities""}]"
15,MIZORAM,263,KOLASIB,796075.0,21/10/2023,Lucy Restaurant,"02, Lucy Building, Vengthar, 02, 3, India","[{""NIC5DigitId"":""56101"",""Description"":""Restaurants without bars""}]"
15,MIZORAM,263,KOLASIB,796081.0,23/11/2022,TKI Variety Store,"Vengthar, ST KHAIA BUILDING, Lodge Road, Vengthar, Thingdawl, Kolasib","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
15,MIZORAM,263,KOLASIB,796014.0,16/01/2024,MALAWMI DAWR,"D-14, CT LALRINMAWIA BUIDING, SENTLANG VENG, D-14, THINGDAWL D, AIZAWL","[{""NIC5DigitId"":""47890"",""Description"":""Retail sale via stalls and markets of other goods""}]"
15,MIZORAM,263,KOLASIB,796081.0,22/06/2023,5star hotel,"125, Chawngthanthuama, Near Sevenday church, 125, Kolasib, Kolasib","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""},{""NIC5DigitId"":""55101"",""Description"":""Hotels and Motels, inns, resorts providing short term lodging facilities; includes accommodation in house boats""}]"
15,MIZORAM,263,KOLASIB,796101.0,05/09/2023,TE-I STORE,"112, VENGHLUN, TLANGNUAM, 112, BILKHAWTHLIR, AIZAWL","[{""NIC5DigitId"":""46305"",""Description"":""Wholesale of edible oils, fats, sugar and processed\/manufactured spices etc.""}]"
15,MIZORAM,263,KOLASIB,796081,15/12/2023,Vansangpuii Hnamte,"St John Road, Venglai, St John Road, St John Road, Kolasib, Kolasib","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
15,MIZORAM,263,KOLASIB,796101.0,12/12/2023,LALCHHUANAWMA,"12, NA, VAIRENGTE, 12, NA, AIZAWL","[{""NIC5DigitId"":""33129"",""Description"":""Repair and maintenance of other special purpose machinery of division 28 (weighing equipment, vending machines, cash registers, photocopy machines, calculators, typewriters etc.)""}]"
15,MIZORAM,263,KOLASIB,796081.0,05/09/2023,MAPUII THINGPUI DAWR,"Diakkawn, Diakkawn, Diakkawn, Diakkawn, Thingdawl, Kolasib","[{""NIC5DigitId"":""56101"",""Description"":""Restaurants without bars""}]"
15,MIZORAM,263,KOLASIB,796081.0,24/02/2024,Hmingtei Variety Store,"H.No 89, Malsawmtluanga building, near Bandhan Bank, H.No 89, Bilkhawthlir RD Block, Kolasib","[{""NIC5DigitId"":""56292"",""Description"":""Operation of canteens or (e.g. for factories, offices, hospitals or schools) on a concession basis""}]"
15,MIZORAM,263,KOLASIB,796101.0,16/01/2024,Lalhmangaiha Handloom,"1, Hermon Veng, Hermon Veng, 1, Bilkhawthlir, Vairengte","[{""NIC5DigitId"":""28261"",""Description"":""Manufacture of machinery for preparation of textile fibers, spinning machines, machines for preparing textile yarns, weaving machines (looms), including hand looms, knitting machines""}]"
15,MIZORAM,263,KOLASIB,796081.0,18/03/2024,Hmai pig farm,"Hmarveng Hno. 36, Groungfloor, Hmarveng, Saidan Road, Hmarveng Hno. 36, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""75000"",""Description"":""Veterinary activities""}]"
15,MIZORAM,263,KOLASIB,796081.0,23/03/2024,Victor Mobile Repairing,"1, Biakin tlang, Diakkawn, 1, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""33132"",""Description"":""Repair and maintenance of irradiation, electromedical and electro theraputic equipmemts of class 2660""}]"
15,MIZORAM,263,KOLASIB,796012.0,05/12/2020,TWINS Cane & Bamboo,"A-44, Thangchungluri Building, Thlan Kawn, A-44, Thingdawl Block, Lungdai","[{""NIC5DigitId"":""16294"",""Description"":""Manufacture of various articles made of bamboo, cane and grass""}]"
15,MIZORAM,263,KOLASIB,796081.0,12/02/2021,Nautei Kullai Store,"21, TUMPUI, TUMPUI, 21, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""56302"",""Description"":""Tea\/coffee shops""}]"
15,MIZORAM,263,KOLASIB,796081.0,08/05/2021,Mdy Beautilox,"vl/c60, Sangchungnunga, Venglai, vl/c60, 2nd Floor, Kolasib","[{""NIC5DigitId"":""96020"",""Description"":""Hairdressing and other beauty treatment""}]"
15,MIZORAM,263,KOLASIB,796081.0,03/04/2024,Emelia Store,"12, Tumpui, Tumpui, 12, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""}]"
15,MIZORAM,263,KOLASIB,796081.0,26/10/2023,Buangi Vegetable shop,"Banglakawn, Tumpui bazar, Banglakawn, Banglakawn, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""47212"",""Description"":""Retail sale of fresh or preserved fruit and vegetables""}]"
15,MIZORAM,263,KOLASIB,796081,28/06/2024,Hani Store,"12, Vengthar, Vengthar, 12, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""47219"",""Description"":""Retail sale of other food products n.e.c.""}]"
15,MIZORAM,263,KOLASIB,796081,15/07/2024,LALMALSAWMA,"177, Na, Na, 177, Na, Kolasib","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
15,MIZORAM,263,KOLASIB,796081,15/07/2024,Selate PhytoMycoSol Lab,"Hno. 123 Firstfloor, HS Remliana, Shalom, Khuangpuilam, Hno. 123 Firstfloor, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""10799"",""Description"":""Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)""}]"
15,MIZORAM,263,KOLASIB,796081,09/12/2024,KIMI STORE,"1, COMPUTERNESS BUILDING, DIAKKAWN, 1, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""47740"",""Description"":""Retail sale of second-hand goods""}]"
15,MIZORAM,263,KOLASIB,796075,03/12/2024,CHHANI VARIETY STORE,"Thingdawl, Thingdawl, Thingdawl, Thingdawl, Thingdawl, Kolasib","[{""NIC5DigitId"":""47219"",""Description"":""Retail sale of other food products n.e.c.""}]"
15,MIZORAM,263,KOLASIB,796081,06/12/2024,HNAMTE ENTERPRISE,"145, VENGLAI. KOLASIB, VENGLAI, 145, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""47613"",""Description"":""Retail sale of stationery office supplies such as pens, pencils, paper etc.""}]"
15,MIZORAM,263,KOLASIB,796070,26/07/2024,C LALLAWMAWMA,"25 SHERIFF TLANG, Chhimveng kawnpui, NA, 25 SHERIFF TLANG, NA, Kolasib","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""}]"
15,MIZORAM,263,KOLASIB,796081,26/07/2024,LALFELI TEA STALL,"23, Diakkawn bazar, Diakkawn, 23, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""56101"",""Description"":""Restaurants without bars""}]"
15,MIZORAM,263,KOLASIB,796081,30/08/2024,SLOPE77 INFRACON PRIVATE LIMITED,"2nd Floor, Lalbiaktluanga Ngente, Near State bank of India, 2nd Floor, Bilkhawthlir, Kolasib","[{""NIC5DigitId"":""68200"",""Description"":""Real estate activities on a fee or contract basis""},{""NIC5DigitId"":""70200"",""Description"":""Management consultancy activities""},{""NIC5DigitId"":""71100"",""Description"":""Architectural and engineering activities and related technical consultancy""},{""NIC5DigitId"":""71200"",""Description"":""Technical testing and analysis""},{""NIC5DigitId"":""42909"",""Description"":""Other civil engineering projects n.e.c.""},{""NIC5DigitId"":""41001"",""Description"":""Construction of buildings carried out on own-account basis or on a fee or contract basis""},{""NIC5DigitId"":""41002"",""Description"":""Activities relating to alteration, addition, repair, maintenance carried out on own-account basis or on a fee or contract basis""},{""NIC5DigitId"":""43900"",""Description"":""Other specialized construction activities""}]"
15,MIZORAM,263,KOLASIB,796091,22/08/2024,Somsom 100 Dawr,"22, Buanga Building, Kawnveng, 22, Bilkhawthlir, Aizawl","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
15,MIZORAM,263,KOLASIB,796081,27/08/2024,KIMKIMI CHICKEN MEAT SHOP,"12, ZARA BUILDING, ZOHLUN VENG, 12, BILKHAWTLIR, BAIRABI","[{""NIC5DigitId"":""10104"",""Description"":""Poultry and other slaughtering, preparation""}]"
15,MIZORAM,263,KOLASIB,796091,27/08/2024,RELAX PICNIC SPOT,"KAWNVENG, LALAWMPUIA, NEAR MRB OFFICE, KAWNVENG, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""93190"",""Description"":""Other sports activities""}]"
15,MIZORAM,263,KOLASIB,796091,26/08/2024,RS MEDICAL STORE,"KAWNVENG, L KAPTHANMAWIA, NEAR BAZAR, KAWNVENG, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""86904"",""Description"":""Activities of nurses, masseures, physiotherapists or other para-medical practitioners""}]"
15,MIZORAM,263,KOLASIB,796081,20/09/2024,VL STORE,"21, RENGTEKAWN, RENGTEKAWN, 21, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""56291"",""Description"":""Activities of food service contractors (e.g. for transportation companies)""}]"
15,MIZORAM,263,KOLASIB,796081,12/08/2024,LUNA SHOP,"LUNA BLDG, RENGTEKAWN, RENGTEKAWN, LUNA BLDG, EFCI CHURCH, KOLASIB","[{""NIC5DigitId"":""96091"",""Description"":""Social activities such as escort services, marriage bureaus""}]"
15,MIZORAM,263,KOLASIB,796091,18/06/2024,ZARZOKIMA,"DAWRVENG, HNEHZUALA, NEAR PCI CHURCH, DAWRVENG, BILKHAWTHLIR, KOLASIB","[{""NIC5DigitId"":""86905"",""Description"":""Activities of independent diagnostic\/pathological laboratories""}]"
15,MIZORAM,263,KOLASIB,796101,18/06/2024,HRILA SERVICE CENTRE,"117, LALMALSAWMA BUILDING, NEAR INFORCEMENT CHECK GATE, 117, BILKHAWTHLIR RD BLOCK, KAWNGTHAR VENG,VAIRENGTE",NA
15,MIZORAM,263,KOLASIB,796081,10/02/2025,BROWS BY KIMDONG,"74, Johnny Lalhmangaiha Premises, PARKKAWN, 74, KOLASIB, KOLASIB","[{""NIC5DigitId"":""96020"",""Description"":""Hairdressing and other beauty treatment""}]"
15,MIZORAM,263,KOLASIB,796081.0,02/06/2023,ZOA ENTERPRISE,"A, Building, Near HDFC BANK, A, Kolasib, Kolasib","[{""NIC5DigitId"":""47219"",""Description"":""Retail sale of other food products n.e.c.""}]"
